order_id,customer_id,product_id,seller_id,order_date,delivery_date,quantity,selling_price,discount,final_amount,payment_method,order_status
O010976,C01531,P00181,S0133,2025-09-18,2025-09-21,1,2956.0,443.4,2512.6,COD,Delivered
O010977,C02822,P00699,S0039,2026-04-09,2026-04-13,1,1141.0,342.3,798.7,Net Banking,Delivered
O010978,C04196,P00921,S0266,2025-11-16,2025-11-24,1,1803.0,180.3,1622.7,COD,Delivered
O010979,C04958,P00968,S0250,2026-03-02,2026-03-04,2,2303.0,1381.8,3224.2,COD,Delivered
O010980,C03548,P00176,S0234,2026-07-12,2026-07-20,1,3381.0,0.0,3381.0,Net Banking,Delivered
O010981,C01346,P00105,S0002,2025-09-29,2025-10-06,1,2314.0,115.7,2198.3,COD,Delivered
O010982,C02750,P00090,S0208,2025-12-05,2025-12-07,1,3770.0,0.0,3770.0,COD,Delivered
O010983,C04608,P00294,S0238,2026-03-08,,1,1321.0,132.1,1188.9,UPI,Cancelled
O010984,C02234,P00727,S0272,2026-07-18,2026-07-22,2,486.0,48.6,923.4,UPI,Delivered
O010985,C04740,P00519,S0052,2025-12-05,2025-12-09,3,1968.0,590.4,5313.6,COD,Delivered
O010986,C04061,P00434,S0038,2026-02-17,2026-02-25,1,559.0,83.85,475.15,UPI,Delivered
O010987,C03563,P00481,S0165,2026-07-12,2026-07-20,1,4207.0,631.05,3575.95,COD,Delivered
O010988,C03661,P00758,S0047,2025-09-10,2025-09-14,1,1905.0,381.0,1524.0,COD,Delivered
O010989,C01324,P00021,S0161,2026-03-30,2026-04-01,2,3310.0,331.0,6289.0,UPI,Delivered
O010990,C03842,P00042,S0287,2025-08-29,2025-09-01,1,352.0,17.6,334.4,UPI,Delivered
O010991,C03520,P00671,S0284,2026-03-19,2026-03-22,1,1934.0,0.0,1934.0,COD,Delivered
O010992,C00920,P00477,S0123,2026-02-08,2026-02-13,2,1401.0,0.0,2802.0,COD,Delivered
O010993,C02557,P00455,S0209,2025-11-15,2025-11-20,1,2226.0,445.2,1780.8,COD,Delivered
O010994,C02973,P00610,S0284,2025-08-24,2025-08-26,1,1991.0,0.0,1991.0,Credit Card,Delivered
O010995,C01665,P00142,S0082,2026-04-29,2026-05-07,1,1105.0,0.0,1105.0,COD,Delivered
O010996,C04586,P00827,S0237,2025-10-05,2025-10-12,1,1394.0,278.8,1115.2,COD,Delivered
O010997,C01989,P00770,S0177,2025-10-24,2025-10-31,2,252.0,100.8,403.2,COD,Delivered
O010998,C03314,P00395,S0002,2026-01-19,2026-01-23,1,1691.0,169.1,1521.9,Credit Card,Delivered
O010999,C04339,P00340,S0016,2025-09-15,2025-09-21,1,1351.0,67.55,1283.45,UPI,Delivered
O011000,C01194,P00952,S0052,2026-01-06,2026-01-13,1,1231.0,369.3,861.7,COD,Delivered
O011001,C00830,P00647,S0211,2026-03-03,2026-03-08,1,2747.0,137.35,2609.65,COD,Delivered
O011002,C01594,P00726,S0161,2026-05-04,2026-05-08,1,320.0,64.0,256.0,COD,Delivered
O011003,C02414,P00221,S0284,2026-06-21,2026-06-25,1,2461.0,615.25,1845.75,Credit Card,Delivered
O011004,C00554,P00841,S0032,2025-12-01,2025-12-04,1,908.0,136.2,771.8,UPI,Delivered
O011005,C03802,P00948,S0218,2026-06-11,2026-06-18,1,2844.0,568.8,2275.2,Net Banking,Delivered
O011006,C02991,P00143,S0056,2026-06-16,2026-06-23,2,260.0,104.0,416.0,COD,Delivered
O011007,C00848,P00597,S0250,2026-01-21,2026-01-24,3,923.0,415.35,2353.65,UPI,Delivered
O011008,C02999,P00647,S0211,2025-11-16,2025-11-21,1,2747.0,137.35,2609.65,COD,Delivered
O011009,C00011,P00529,S0277,2025-12-11,2025-12-14,1,1662.0,166.2,1495.8,UPI,Delivered
O011010,C02944,P00429,S0124,2026-06-29,2026-07-01,1,1584.0,79.2,1504.8,Net Banking,Delivered
O011011,C01688,P00712,S0152,2025-10-18,2025-10-26,1,1690.0,422.5,1267.5,UPI,Delivered
O011012,C00256,P00276,S0010,2025-09-05,2025-09-09,1,1855.0,0.0,1855.0,COD,Delivered
O011013,C04573,P00803,S0237,2025-12-10,2025-12-15,1,1497.0,149.7,1347.3,COD,Delivered
O011014,C01155,P00147,S0089,2026-07-21,2026-07-29,1,3172.0,158.6,3013.4,UPI,Delivered
O011015,C04555,P00476,S0082,2026-03-08,2026-03-14,2,1268.0,0.0,2536.0,UPI,Delivered
O011016,C00548,P00930,S0071,2026-04-26,2026-05-04,2,316.0,94.8,537.2,UPI,Delivered
O011017,C00601,P00927,S0101,2025-10-22,2025-10-29,2,232.0,69.6,394.4,COD,Delivered
O011018,C01191,P00766,S0032,2025-12-20,2025-12-22,2,1386.0,0.0,2772.0,COD,Delivered
O011019,C04771,P00851,S0297,2025-09-29,2025-10-07,1,1948.0,584.4,1363.6,COD,Delivered
O011020,C02164,P00200,S0227,2025-09-27,2025-09-29,2,181.0,0.0,362.0,UPI,Delivered
O011021,C02611,P00815,S0147,2026-01-03,2026-01-11,1,1236.0,61.8,1174.2,UPI,Delivered
O011022,C00500,P00894,S0276,2026-03-11,2026-03-18,1,966.0,0.0,966.0,Net Banking,Delivered
O011023,C04522,P00175,S0063,2026-03-17,2026-03-24,1,1061.0,265.25,795.75,COD,Delivered
O011024,C01529,P00768,S0033,2026-03-21,2026-03-23,1,1449.0,289.8,1159.2,COD,Delivered
O011025,C01558,P00496,S0145,2025-12-26,2025-12-28,1,992.0,49.6,942.4,COD,Delivered
O011026,C01995,P00481,S0165,2026-03-16,2026-03-24,1,4207.0,0.0,4207.0,UPI,Delivered
O011027,C00327,P00717,S0053,2026-03-05,2026-03-12,1,1197.0,359.1,837.9,UPI,Delivered
O011028,C00773,P00252,S0202,2025-11-18,2025-11-20,1,2979.0,446.85,2532.15,UPI,Delivered
O011029,C03241,P00033,S0172,2026-06-30,2026-07-04,1,1512.0,453.6,1058.4,UPI,Delivered
O011030,C02385,P00862,S0285,2025-08-27,2025-09-03,1,1373.0,205.95,1167.05,UPI,Delivered
O011031,C00289,P00895,S0290,2026-03-04,2026-03-11,1,1189.0,297.25,891.75,UPI,Delivered
O011032,C02596,P00101,S0076,2025-12-28,2025-12-30,1,2212.0,663.6,1548.4,UPI,Delivered
O011033,C00562,P00382,S0129,2026-04-26,2026-04-29,1,1220.0,366.0,854.0,Net Banking,Delivered
O011034,C00193,P00968,S0250,2026-03-30,2026-04-06,1,2303.0,115.15,2187.85,COD,Delivered
O011035,C03536,P00941,S0041,2026-05-17,2026-05-19,1,2150.0,107.5,2042.5,UPI,Delivered
O011036,C03630,P00205,S0106,2026-03-06,2026-03-09,1,2157.0,215.7,1941.3,Net Banking,Delivered
O011037,C04449,P00496,S0145,2026-05-16,2026-05-21,1,992.0,198.4,793.6,UPI,Delivered
O011038,C01712,P00830,S0241,2026-07-27,2026-07-31,1,946.0,189.2,756.8,COD,Delivered
O011039,C00016,P00464,S0164,2026-08-01,2026-08-05,1,1695.0,508.5,1186.5,COD,Delivered
O011040,C01245,P00726,S0161,2026-05-27,2026-06-04,1,320.0,16.0,304.0,Debit Card,Delivered
O011041,C00312,P00191,S0253,2025-12-11,2025-12-19,1,511.0,153.3,357.7,COD,Delivered
O011042,C01410,P00334,S0032,2026-07-03,2026-07-11,2,1799.0,719.6,2878.4,Debit Card,Delivered
O011043,C03652,P00350,S0230,2025-11-13,2025-11-17,1,1644.0,411.0,1233.0,COD,Delivered
O011044,C02357,P00519,S0052,2025-12-20,2025-12-28,1,1968.0,98.4,1869.6,COD,Delivered
O011045,C00708,P00217,S0076,2025-11-25,2025-11-28,1,1020.0,153.0,867.0,COD,Delivered
O011046,C03599,P00435,S0216,2026-03-21,2026-03-27,1,2246.0,449.2,1796.8,Debit Card,Delivered
O011047,C00419,P00538,S0272,2026-06-15,2026-06-19,1,667.0,133.4,533.6,COD,Delivered
O011048,C01145,P00938,S0027,2025-08-26,2025-09-01,1,2934.0,733.5,2200.5,UPI,Delivered
O011049,C04358,P00850,S0229,2025-12-31,2026-01-04,1,2179.0,653.7,1525.3,COD,Delivered
O011050,C03900,P00969,S0042,2025-12-01,2025-12-04,1,2635.0,527.0,2108.0,Credit Card,Delivered
O011051,C00074,P00927,S0101,2026-04-27,2026-04-30,2,232.0,116.0,348.0,COD,Delivered
O011052,C04288,P00170,S0129,2025-10-10,2025-10-15,1,2894.0,289.4,2604.6,UPI,Delivered
O011053,C03513,P00770,S0177,2026-07-17,2026-07-25,3,252.0,151.2,604.8,UPI,Delivered
O011054,C03807,P00801,S0038,2026-03-05,2026-03-12,2,1302.0,260.4,2343.6,COD,Delivered
O011055,C03700,P00813,S0277,2026-05-27,2026-06-02,2,2285.0,1371.0,3199.0,COD,Delivered
O011056,C03513,P00004,S0295,2025-11-21,2025-11-29,1,1597.0,399.25,1197.75,UPI,Delivered
O011057,C01187,P00463,S0291,2025-09-16,2025-09-20,1,1635.0,327.0,1308.0,UPI,Delivered
O011058,C03938,P00823,S0053,2026-02-25,2026-02-28,1,1551.0,0.0,1551.0,Net Banking,Delivered
O011059,C04899,P00766,S0032,2026-07-04,2026-07-10,3,1386.0,623.7,3534.3,Credit Card,Delivered
O011060,C04266,P00839,S0081,2026-02-15,2026-02-21,1,2410.0,241.0,2169.0,UPI,Delivered
O011061,C03594,P00696,S0159,2026-07-16,2026-07-22,1,599.0,0.0,599.0,COD,Delivered
O011062,C03827,P00167,S0029,2025-10-27,2025-11-03,2,762.0,76.2,1447.8,COD,Delivered
O011063,C01008,P00162,S0080,2026-01-27,2026-01-29,1,1788.0,178.8,1609.2,COD,Delivered
O011064,C00357,P00364,S0300,2025-11-11,2025-11-17,1,1969.0,590.7,1378.3,Net Banking,Delivered
O011065,C04765,P00953,S0272,2026-07-12,2026-07-20,1,2474.0,742.2,1731.8,COD,Delivered
O011066,C01365,P00859,S0050,2025-09-05,2025-09-09,1,1545.0,463.5,1081.5,Debit Card,Delivered
O011067,C02336,P00403,S0108,2025-09-13,2025-09-19,1,2311.0,231.1,2079.9,UPI,Delivered
O011068,C02809,P00411,S0182,2026-07-25,2026-08-01,1,499.0,74.85,424.15,COD,Delivered
O011069,C03057,P00637,S0010,2026-04-25,2026-04-29,1,1571.0,392.75,1178.25,UPI,Delivered
O011070,C00635,P00456,S0216,2025-09-29,2025-10-05,1,1871.0,561.3,1309.7,Credit Card,Delivered
O011071,C04378,P00995,S0196,2025-12-22,2025-12-28,1,1844.0,184.4,1659.6,Credit Card,Delivered
O011072,C00387,P00799,S0214,2025-11-18,2025-11-23,1,816.0,81.6,734.4,Debit Card,Delivered
O011073,C04933,P00928,S0240,2026-04-24,2026-05-01,1,2622.0,393.3,2228.7,UPI,Delivered
O011074,C02452,P00747,S0204,2025-08-25,2025-08-27,1,2713.0,678.25,2034.75,UPI,Delivered
O011075,C04951,P00174,S0151,2026-07-22,2026-07-26,1,894.0,223.5,670.5,Credit Card,Delivered
O011076,C04154,P00002,S0034,2026-07-21,2026-07-24,1,1827.0,0.0,1827.0,UPI,Delivered
O011077,C03699,P00887,S0243,2025-10-22,2025-10-25,1,1013.0,151.95,861.05,Credit Card,Delivered
O011078,C04851,P00981,S0101,2025-12-30,2026-01-05,3,213.0,95.85,543.15,COD,Delivered
O011079,C03586,P00674,S0143,2026-03-12,2026-03-16,1,525.0,52.5,472.5,UPI,Delivered
O011080,C02248,P00901,S0180,2025-09-10,2025-09-13,1,3136.0,313.6,2822.4,COD,Delivered
O011081,C01398,P00909,S0097,2025-09-09,2025-09-13,1,1733.0,259.95,1473.05,COD,Delivered
O011082,C00916,P00366,S0031,2025-09-04,2025-09-12,1,1834.0,91.7,1742.3,COD,Delivered
O011083,C00740,P00375,S0026,2025-10-27,2025-10-29,1,505.0,151.5,353.5,Credit Card,Delivered
O011084,C00356,P00071,S0172,2026-03-06,2026-03-08,1,442.0,66.3,375.7,COD,Delivered
O011085,C03406,P00283,S0090,2026-06-12,2026-06-14,2,1476.0,295.2,2656.8,COD,Delivered
O011086,C01736,P00601,S0030,2025-10-10,2025-10-12,2,1131.0,113.1,2148.9,UPI,Delivered
O011087,C01989,P00013,S0232,2026-01-03,2026-01-08,1,2365.0,118.25,2246.75,Credit Card,Delivered
O011088,C03911,P00245,S0021,2025-09-11,2025-09-16,2,1301.0,0.0,2602.0,UPI,Delivered
O011089,C03988,P00732,S0285,2025-08-20,2025-08-28,1,2400.0,240.0,2160.0,COD,Delivered
O011090,C04273,P00580,S0027,2025-11-10,2025-11-14,1,1967.0,393.4,1573.6,COD,Delivered
O011091,C03500,P00054,S0184,2026-05-10,2026-05-17,1,4741.0,1185.25,3555.75,Net Banking,Delivered
O011092,C00484,P00321,S0021,2025-12-26,2026-01-01,2,2316.0,0.0,4632.0,COD,Delivered
O011093,C04025,P00599,S0208,2026-06-20,2026-06-27,1,2402.0,480.4,1921.6,Debit Card,Delivered
O011094,C03385,P00119,S0260,2026-02-06,,1,2407.0,120.35,2286.65,Credit Card,Cancelled
O011095,C04662,P00758,S0047,2026-02-05,2026-02-07,1,1905.0,285.75,1619.25,Debit Card,Delivered
O011096,C04992,P00278,S0164,2026-03-22,2026-03-25,1,1914.0,95.7,1818.3,COD,Delivered
O011097,C03983,P00562,S0200,2026-06-29,2026-07-02,1,1395.0,418.5,976.5,COD,Delivered
O011098,C01096,P00753,S0256,2026-03-31,2026-04-03,1,316.0,94.8,221.2,Net Banking,Delivered
O011099,C02464,P00281,S0211,2026-03-04,2026-03-10,1,2030.0,101.5,1928.5,Credit Card,Delivered
O011100,C04322,P00503,S0300,2025-12-23,2025-12-28,1,841.0,84.1,756.9,Net Banking,Delivered
O011101,C01852,P00514,S0199,2026-01-19,2026-01-26,1,1302.0,260.4,1041.6,UPI,Delivered
O011102,C00838,P00608,S0017,2025-12-22,2025-12-30,1,718.0,143.6,574.4,COD,Delivered
O011103,C01666,P00277,S0300,2026-07-27,,1,4199.0,1259.7,2939.3,Credit Card,Cancelled
O011104,C03478,P00676,S0300,2026-07-28,,1,2183.0,654.9,1528.1,UPI,Cancelled
O011105,C00522,P00541,S0236,2026-03-26,,1,1369.0,68.45,1300.55,Net Banking,Cancelled
O011106,C03831,P00983,S0045,2026-02-05,,1,2400.0,0.0,2400.0,COD,Cancelled
O011107,C01365,P00925,S0157,2025-12-20,2025-12-28,1,197.0,9.85,187.15,Credit Card,Delivered
O011108,C03407,P00778,S0031,2026-04-12,2026-04-19,1,856.0,0.0,856.0,UPI,Delivered
O011109,C02723,P00725,S0053,2026-03-13,2026-03-19,1,3304.0,991.2,2312.8,Credit Card,Delivered
O011110,C04823,P00894,S0276,2025-12-29,2026-01-04,1,966.0,241.5,724.5,Debit Card,Delivered
O011111,C02794,P00277,S0300,2025-11-14,2025-11-19,1,4199.0,0.0,4199.0,UPI,Delivered
O011112,C02256,P00492,S0010,2026-02-11,2026-02-13,2,1987.0,1192.2,2781.8,UPI,Delivered
O011113,C00504,P00745,S0283,2026-03-08,2026-03-10,1,2493.0,373.95,2119.05,Net Banking,Delivered
O011114,C02278,P00246,S0059,2026-03-02,2026-03-10,1,1896.0,379.2,1516.8,Credit Card,Delivered
O011115,C03107,P00227,S0150,2026-04-27,2026-05-05,2,243.0,48.6,437.4,UPI,Delivered
O011116,C02487,P00013,S0232,2026-04-01,2026-04-08,1,2365.0,591.25,1773.75,COD,Delivered
O011117,C04221,P00802,S0191,2026-03-26,2026-03-29,2,3829.0,1914.5,5743.5,UPI,Delivered
O011118,C04205,P00948,S0218,2026-02-01,2026-02-08,1,2844.0,284.4,2559.6,COD,Delivered
O011119,C00025,P00674,S0143,2025-08-27,2025-09-04,1,525.0,157.5,367.5,UPI,Delivered
O011120,C01746,P00297,S0048,2026-03-21,2026-03-24,1,1259.0,0.0,1259.0,Debit Card,Delivered
O011121,C02324,P00092,S0031,2025-12-30,2026-01-04,1,2097.0,524.25,1572.75,COD,Delivered
O011122,C04637,P00681,S0293,2026-06-15,2026-06-17,1,894.0,178.8,715.2,COD,Delivered
O011123,C03299,P00687,S0279,2025-09-15,2025-09-19,1,854.0,42.7,811.3,COD,Delivered
O011124,C02593,P00085,S0094,2026-08-05,2026-08-13,1,391.0,78.2,312.8,COD,Delivered
O011125,C04268,P00708,S0034,2025-12-05,2025-12-13,2,2291.0,1145.5,3436.5,COD,Delivered
O011126,C01433,P00256,S0051,2026-02-18,2026-02-25,1,2034.0,101.7,1932.3,UPI,Delivered
O011127,C03868,P00936,S0141,2025-11-23,2025-11-27,1,1743.0,0.0,1743.0,UPI,Delivered
O011128,C04319,P00758,S0047,2026-03-11,2026-03-15,1,1905.0,285.75,1619.25,UPI,Delivered
O011129,C02257,P00022,S0007,2026-05-06,2026-05-14,1,4055.0,811.0,3244.0,COD,Delivered
O011130,C00324,P00355,S0265,2025-08-26,2025-08-28,1,406.0,20.3,385.7,UPI,Delivered
O011131,C04954,P00177,S0183,2025-10-04,2025-10-08,1,1792.0,448.0,1344.0,UPI,Delivered
O011132,C02267,P00315,S0268,2025-11-11,,1,2065.0,206.5,1858.5,UPI,Cancelled
O011133,C03903,P00229,S0226,2026-01-23,2026-01-25,1,607.0,151.75,455.25,Net Banking,Delivered
O011134,C00911,P00422,S0214,2026-01-12,2026-01-19,1,1168.0,175.2,992.8,COD,Delivered
O011135,C02995,P00802,S0191,2026-04-04,2026-04-11,1,3829.0,765.8,3063.2,UPI,Delivered
O011136,C02170,P00641,S0070,2026-04-03,,1,2426.0,121.3,2304.7,UPI,Cancelled
O011137,C03211,P00841,S0032,2025-09-22,2025-09-26,1,908.0,136.2,771.8,UPI,Delivered
O011138,C01376,P00694,S0279,2026-03-27,2026-04-04,1,2622.0,655.5,1966.5,COD,Delivered
O011139,C04822,P00059,S0120,2026-05-06,2026-05-08,1,896.0,134.4,761.6,UPI,Delivered
O011140,C02188,P00604,S0179,2026-03-29,2026-04-06,1,919.0,275.7,643.3,UPI,Delivered
O011141,C00993,P00836,S0073,2025-12-19,2025-12-23,1,1553.0,155.3,1397.7,Net Banking,Delivered
O011142,C00668,P00870,S0201,2026-06-26,2026-06-28,2,777.0,77.7,1476.3,Net Banking,Delivered
O011143,C00749,P00572,S0233,2025-10-21,2025-10-28,1,771.0,154.2,616.8,UPI,Delivered
O011144,C02525,P00901,S0180,2026-05-06,2026-05-09,2,3136.0,0.0,6272.0,UPI,Delivered
O011145,C01858,P00766,S0032,2025-09-16,2025-09-18,1,1386.0,277.2,1108.8,COD,Delivered
O011146,C01352,P00480,S0269,2025-09-27,2025-10-04,1,588.0,58.8,529.2,Net Banking,Delivered
O011147,C00493,P00833,S0277,2025-10-24,2025-10-26,1,1802.0,540.6,1261.4,COD,Delivered
O011148,C03286,P00171,S0117,2025-10-26,2025-11-02,1,1009.0,302.7,706.3,COD,Delivered
O011149,C03620,P00147,S0089,2026-07-22,2026-07-28,2,3172.0,1268.8,5075.2,UPI,Delivered
O011150,C03689,P00178,S0187,2025-09-29,2025-10-05,2,2566.0,1539.6,3592.4,UPI,Delivered
O011151,C00319,P00316,S0193,2025-08-12,2025-08-17,2,253.0,151.8,354.2,UPI,Delivered
O011152,C00163,P00311,S0161,2025-08-26,2025-08-29,3,1939.0,1745.1,4071.9,COD,Delivered
O011153,C02377,P00819,S0177,2026-06-21,2026-06-23,1,1802.0,180.2,1621.8,COD,Delivered
O011154,C04582,P00957,S0095,2026-07-08,2026-07-11,1,2007.0,401.4,1605.6,Net Banking,Delivered
O011155,C04981,P00444,S0070,2025-09-06,2025-09-14,2,317.0,158.5,475.5,COD,Delivered
O011156,C03263,P00191,S0253,2025-11-05,2025-11-09,1,511.0,127.75,383.25,COD,Delivered
O011157,C04005,P00280,S0181,2026-01-25,,1,734.0,146.8,587.2,COD,Cancelled
O011158,C02407,P00596,S0294,2026-03-29,,1,1638.0,409.5,1228.5,UPI,Cancelled
O011159,C00759,P00128,S0210,2026-01-30,2026-02-03,1,425.0,21.25,403.75,Debit Card,Delivered
O011160,C00404,P00045,S0271,2025-12-14,2025-12-16,1,703.0,210.9,492.1,UPI,Delivered
O011161,C01295,P00806,S0150,2025-12-25,2025-12-31,1,2368.0,0.0,2368.0,Debit Card,Delivered
O011162,C01092,P00710,S0114,2026-06-07,2026-06-15,1,2534.0,253.4,2280.6,Net Banking,Delivered
O011163,C04250,P00945,S0192,2026-04-14,2026-04-16,1,1599.0,239.85,1359.15,Net Banking,Delivered
O011164,C00972,P00303,S0254,2026-01-11,,1,957.0,287.1,669.9,Credit Card,Cancelled
O011165,C04082,P00050,S0252,2026-07-12,2026-07-14,1,2157.0,107.85,2049.15,UPI,Delivered
O011166,C02987,P00909,S0097,2025-11-03,2025-11-08,1,1733.0,259.95,1473.05,Net Banking,Delivered
O011167,C04705,P00512,S0295,2025-10-09,2025-10-16,1,775.0,0.0,775.0,COD,Delivered
O011168,C00534,P00729,S0015,2025-08-28,2025-09-04,1,4053.0,202.65,3850.35,COD,Delivered
O011169,C04951,P00021,S0161,2025-11-10,,1,3310.0,496.5,2813.5,Credit Card,Cancelled
O011170,C03152,P00914,S0142,2025-09-21,2025-09-26,1,337.0,84.25,252.75,Credit Card,Delivered
O011171,C04247,P00813,S0277,2026-05-01,2026-05-03,1,2285.0,685.5,1599.5,Debit Card,Delivered
O011172,C03554,P00536,S0300,2025-12-31,2026-01-06,1,376.0,37.6,338.4,UPI,Delivered
O011173,C02223,P00693,S0032,2026-02-08,2026-02-10,1,1007.0,100.7,906.3,UPI,Delivered
O011174,C02007,P00713,S0200,2025-10-02,2025-10-08,2,652.0,326.0,978.0,UPI,Delivered
O011175,C00602,P00357,S0217,2026-05-30,2026-06-02,1,1007.0,0.0,1007.0,COD,Delivered
O011176,C00152,P00032,S0221,2025-10-09,2025-10-12,1,1566.0,469.8,1096.2,UPI,Delivered
O011177,C00930,P00973,S0205,2026-05-21,2026-05-24,2,1366.0,546.4,2185.6,Debit Card,Delivered
O011178,C03254,P00229,S0226,2026-03-16,2026-03-22,1,607.0,30.35,576.65,UPI,Delivered
O011179,C00113,P00506,S0099,2026-03-26,2026-03-30,3,868.0,260.4,2343.6,COD,Delivered
O011180,C02242,P00765,S0125,2026-08-09,2026-08-17,1,4971.0,745.65,4225.35,COD,Delivered
O011181,C03518,P00089,S0057,2026-05-29,2026-06-03,1,632.0,63.2,568.8,UPI,Delivered
O011182,C02287,P00454,S0190,2026-06-28,2026-07-03,1,886.0,44.3,841.7,COD,Delivered
O011183,C04148,P00284,S0228,2026-05-31,2026-06-05,1,1909.0,0.0,1909.0,Debit Card,Delivered
O011184,C01030,P00203,S0265,2025-12-12,2025-12-16,2,3942.0,394.2,7489.8,UPI,Delivered
O011185,C00382,P00189,S0300,2026-04-12,2026-04-20,1,835.0,167.0,668.0,UPI,Delivered
O011186,C00761,P00683,S0140,2026-01-13,2026-01-15,1,1843.0,0.0,1843.0,UPI,Delivered
O011187,C03155,P00628,S0258,2025-10-29,2025-11-01,1,4577.0,1373.1,3203.9,COD,Delivered
O011188,C04662,P00966,S0039,2025-09-07,2025-09-14,1,1207.0,0.0,1207.0,UPI,Delivered
O011189,C01537,P00369,S0226,2025-10-27,2025-11-03,1,523.0,104.6,418.4,Net Banking,Delivered
O011190,C00918,P00309,S0265,2026-06-19,2026-06-23,1,2114.0,422.8,1691.2,Net Banking,Delivered
O011191,C04691,P00986,S0052,2026-02-27,2026-03-02,1,729.0,72.9,656.1,UPI,Delivered
O011192,C04198,P00852,S0223,2026-03-25,2026-03-30,1,1693.0,507.9,1185.1,COD,Delivered
O011193,C04036,P00521,S0213,2025-08-21,2025-08-25,2,4517.0,2710.2,6323.8,COD,Delivered
O011194,C04522,P00406,S0066,2026-01-24,2026-01-27,1,2388.0,716.4,1671.6,Net Banking,Delivered
O011195,C00144,P00119,S0260,2026-05-26,2026-05-31,3,2407.0,1805.25,5415.75,COD,Delivered
O011196,C03616,P00947,S0227,2026-07-04,2026-07-08,1,1219.0,243.8,975.2,Net Banking,Delivered
O011197,C01557,P00809,S0113,2026-07-26,2026-07-30,2,1818.0,1090.8,2545.2,Net Banking,Delivered
O011198,C04578,P00653,S0048,2026-01-09,2026-01-16,1,3167.0,791.75,2375.25,Credit Card,Delivered
O011199,C03968,P00996,S0107,2026-04-06,2026-04-14,1,3298.0,164.9,3133.1,COD,Delivered
O011200,C02314,P00008,S0200,2026-05-24,2026-05-29,1,1643.0,246.45,1396.55,UPI,Delivered
O011201,C02755,P00830,S0241,2026-03-08,2026-03-14,1,946.0,141.9,804.1,Debit Card,Delivered
O011202,C03262,P00517,S0164,2026-05-19,2026-05-26,1,2013.0,301.95,1711.05,UPI,Delivered
O011203,C03240,P00763,S0257,2025-12-14,,1,1143.0,114.3,1028.7,COD,Cancelled
O011204,C00289,P00939,S0180,2026-06-19,,1,1231.0,369.3,861.7,COD,Cancelled
O011205,C02472,P00411,S0182,2026-07-03,2026-07-06,1,499.0,99.8,399.2,UPI,Delivered
O011206,C02947,P00166,S0286,2026-06-05,2026-06-12,1,2234.0,335.1,1898.9,UPI,Delivered
O011207,C02763,P00979,S0280,2025-12-11,2025-12-13,1,1836.0,183.6,1652.4,COD,Delivered
O011208,C04717,P00416,S0010,2026-05-23,2026-05-30,1,389.0,97.25,291.75,Credit Card,Delivered
O011209,C02123,P00366,S0031,2026-03-26,2026-04-03,1,1834.0,458.5,1375.5,UPI,Delivered
O011210,C01570,P00917,S0034,2026-04-08,2026-04-15,1,597.0,179.1,417.9,COD,Delivered
O011211,C01638,P00665,S0052,2025-12-28,2025-12-30,1,2565.0,256.5,2308.5,COD,Delivered
O011212,C01466,P00144,S0161,2026-05-27,,2,447.0,0.0,894.0,UPI,Cancelled
O011213,C02688,P00429,S0124,2026-01-31,2026-02-02,1,1584.0,158.4,1425.6,UPI,Delivered
O011214,C04201,P00509,S0280,2026-01-25,2026-01-29,1,1928.0,578.4,1349.6,UPI,Delivered
O011215,C01274,P00508,S0033,2025-08-14,2025-08-16,1,2263.0,339.45,1923.55,UPI,Delivered
O011216,C04154,P00350,S0230,2026-05-14,2026-05-18,1,1644.0,0.0,1644.0,UPI,Delivered
O011217,C04904,P00676,S0300,2026-07-20,2026-07-27,1,2183.0,436.6,1746.4,COD,Delivered
O011218,C03236,P00420,S0201,2025-09-23,2025-09-29,1,2412.0,723.6,1688.4,UPI,Delivered
O011219,C04257,P00523,S0132,2026-05-02,2026-05-09,1,367.0,18.35,348.65,UPI,Delivered
O011220,C04362,P00788,S0255,2025-09-14,2025-09-17,2,1498.0,749.0,2247.0,COD,Delivered
O011221,C00245,P00770,S0177,2026-04-12,,2,252.0,25.2,478.8,UPI,Cancelled
O011222,C00718,P00417,S0013,2026-01-03,2026-01-11,1,916.0,137.4,778.6,COD,Delivered
O011223,C01985,P00503,S0300,2026-03-22,2026-03-25,1,841.0,252.3,588.7,COD,Delivered
O011224,C01060,P00735,S0287,2026-04-01,2026-04-06,1,2237.0,447.4,1789.6,COD,Delivered
O011225,C04808,P00316,S0193,2025-10-15,2025-10-20,2,253.0,151.8,354.2,Credit Card,Delivered
O011226,C01689,P00620,S0107,2025-08-20,2025-08-22,1,1569.0,78.45,1490.55,COD,Delivered
O011227,C03468,P00511,S0103,2026-02-11,2026-02-15,1,514.0,154.2,359.8,COD,Delivered
O011228,C00631,P00668,S0264,2026-04-22,2026-04-25,1,3473.0,694.6,2778.4,UPI,Delivered
O011229,C02571,P00041,S0210,2025-09-16,2025-09-22,1,2899.0,724.75,2174.25,UPI,Delivered
O011230,C03741,P00912,S0294,2025-12-17,2025-12-20,1,2033.0,203.3,1829.7,COD,Delivered
O011231,C04227,P00791,S0095,2025-10-12,2025-10-19,1,1025.0,0.0,1025.0,UPI,Delivered
O011232,C01985,P00689,S0020,2025-09-29,2025-10-06,2,860.0,0.0,1720.0,UPI,Delivered
